probe	pvalue	adj.pvalue	symbol	entrez	group
A_24_P455100	0.00497	0.52906	NA	NA	GSE4707_LOvC
A_23_P200477	0.00498	0.52906	ACBD3	64746	GSE4707_LOvC
A_23_P108761	0.00498	0.52906	NA	NA	GSE4707_LOvC
A_23_P72487	0.00501	0.52906	XG	7499	GSE4707_LOvC
A_32_P19840	0.00501	0.52906	NA	NA	GSE4707_LOvC
A_24_P410516	0.00502	0.52906	FLJ40113	NA	GSE4707_LOvC
A_23_P64792	0.00502	0.52906	KCNMB4	27345	GSE4707_LOvC
A_23_P40926	0.00503	0.52906	DGKG	1608	GSE4707_LOvC
A_24_P110154	0.00503	0.52906	MUC19	283463	GSE4707_LOvC
A_23_P210091	0.00503	0.52906	SUPT7L	9913	GSE4707_LOvC
A_23_P121499	0.00503	0.52906	WFS1	7466	GSE4707_LOvC
A_24_P288779	0.00503	0.52906	XAGE5	170627	GSE4707_LOvC
A_23_P315772	0.00512	0.532772	KCND1	3750	GSE4707_LOvC
A_23_P134204	0.00512	0.532772	NYD-SP18	NA	GSE4707_LOvC
A_23_P167384	0.00513	0.532772	TRIM23	373	GSE4707_LOvC
A_32_P198282	0.00513	0.532772	NA	NA	GSE4707_LOvC
A_23_P432034	0.00514	0.532772	CCDC117	150275	GSE4707_LOvC
A_23_P102454	0.00514	0.532772	INSIG2	51141	GSE4707_LOvC
A_23_P405239	0.00516	0.533109	PQLC2	54896	GSE4707_LOvC
A_23_P23593	0.00519	0.533109	NA	NA	GSE4707_LOvC
A_23_P258294	0.0052	0.533109	RSPO2	340419	GSE4707_LOvC
A_24_P24685	0.00521	0.533109	NA	NA	GSE4707_LOvC
A_32_P37474	0.00521	0.533109	NA	NA	GSE4707_LOvC
A_23_P150818	0.00524	0.534903	MBD6	114785	GSE4707_LOvC
A_23_P133807	0.00528	0.536744	TBN	NA	GSE4707_LOvC
A_24_P936373	0.00529	0.536744	NA	NA	GSE4707_LOvC
A_23_P252855	0.00533	0.539519	BXDC2	NA	GSE4707_LOvC
A_23_P169529	0.00534	0.539767	HRB	NA	GSE4707_LOvC
A_23_P140797	0.00542	0.545551	CDH8	1006	GSE4707_LOvC
A_23_P56170	0.00543	0.545551	THRAP5	NA	GSE4707_LOvC
A_23_P103110	0.00546	0.545551	MAFF	23764	GSE4707_LOvC
A_23_P72643	0.00547	0.545551	ADAM9	8754	GSE4707_LOvC
A_32_P90551	0.00547	0.545551	SRP68	6730	GSE4707_LOvC
A_24_P68088	0.0055	0.545656	TCAM1	NA	GSE4707_LOvC
A_23_P149509	0.00551	0.545656	HKR3	NA	GSE4707_LOvC
A_24_P33895	0.00553	0.545656	ATF3	467	GSE4707_LOvC
A_23_P156017	0.00554	0.545656	GOLPH3	64083	GSE4707_LOvC
A_24_P272594	0.00554	0.545656	MAPKBP1	23005	GSE4707_LOvC
A_23_P400505	0.00556	0.545656	C1QTNF9	338872	GSE4707_LOvC
A_23_P348737	0.00557	0.545656	NR2F1	7025	GSE4707_LOvC
A_23_P97990	0.00558	0.545656	HTRA1	5654	GSE4707_LOvC
A_23_P44974	0.00559	0.545656	MRPL13	28998	GSE4707_LOvC
A_24_P84608	0.00562	0.546334	LOC646609	NA	GSE4707_LOvC
A_32_P167471	0.00562	0.546334	NA	NA	GSE4707_LOvC
A_24_P936122	0.00564	0.546791	STX16	8675	GSE4707_LOvC
A_24_P387158	0.00566	0.546954	THOC4	NA	GSE4707_LOvC
A_23_P407614	0.00567	0.546954	PYDC1	260434	GSE4707_LOvC
A_23_P331211	0.00573	0.548167	B4GALNT2	124872	GSE4707_LOvC
A_23_P73721	0.00573	0.548167	RRAGB	10325	GSE4707_LOvC
A_23_P343250	0.00574	0.548167	ZNF554	115196	GSE4707_LOvC
A_23_P211252	0.00577	0.548167	LSS	4047	GSE4707_LOvC
A_24_P927148	0.00578	0.548167	NA	NA	GSE4707_LOvC
A_23_P120194	0.0058	0.548167	ORMDL1	94101	GSE4707_LOvC
A_23_P60106	0.0058	0.548167	NA	NA	GSE4707_LOvC
A_23_P83328	0.00582	0.548167	ENG	2022	GSE4707_LOvC
A_23_P84648	0.00582	0.548167	NA	NA	GSE4707_LOvC
A_23_P103232	0.00584	0.548167	DUSP23	54935	GSE4707_LOvC
A_23_P433204	0.00586	0.548167	RHOT1	55288	GSE4707_LOvC
A_24_P792679	0.00586	0.548167	NA	NA	GSE4707_LOvC
A_23_P147245	0.00587	0.548167	OSBPL10	114884	GSE4707_LOvC
A_32_P889903	0.00596	0.548167	NA	NA	GSE4707_LOvC
A_23_P207154	0.00597	0.548167	CSH2	1443	GSE4707_LOvC
A_23_P201059	0.00597	0.548167	UBQLN4	56893	GSE4707_LOvC
A_23_P429184	0.00598	0.548167	GNPNAT1	64841	GSE4707_LOvC
A_24_P871940	0.00598	0.548167	NA	NA	GSE4707_LOvC
A_32_P169696	0.00598	0.548167	NA	NA	GSE4707_LOvC
A_24_P358084	0.00601	0.548167	LOC441748	NA	GSE4707_LOvC
A_23_P154256	0.00601	0.548167	RBED1	NA	GSE4707_LOvC
A_24_P211689	0.00602	0.548167	NA	NA	GSE4707_LOvC
A_23_P339003	0.00605	0.548167	FLJ38663	NA	GSE4707_LOvC
A_32_P795513	0.00605	0.548167	LMOD3	56203	GSE4707_LOvC
A_23_P203888	0.00606	0.548167	MMP19	4327	GSE4707_LOvC
A_24_P106794	0.00606	0.548167	NUDCD1	84955	GSE4707_LOvC
A_24_P9346	0.00607	0.548167	SYNGAP1	8831	GSE4707_LOvC
A_23_P39525	0.00609	0.548167	FLJ22746	NA	GSE4707_LOvC
A_23_P250455	0.00609	0.548167	HDAC6	10013	GSE4707_LOvC
A_32_P93584	0.0061	0.548167	NA	NA	GSE4707_LOvC
A_23_P82823	0.00611	0.548167	PINX1	54984	GSE4707_LOvC
A_24_P83379	0.00611	0.548167	WDFY3	23001	GSE4707_LOvC
A_24_P614962	0.00614	0.549525	NA	NA	GSE4707_LOvC
A_23_P114740	0.00616	0.549954	CFHR1	3078	GSE4707_LOvC
A_32_P19561	0.00618	0.549954	NA	NA	GSE4707_LOvC
A_24_P187094	0.00619	0.549954	NA	NA	GSE4707_LOvC
A_23_P59261	0.00621	0.550093	TPBG	7162	GSE4707_LOvC
A_24_P96762	0.00624	0.550093	TRSPAP1	NA	GSE4707_LOvC
A_23_P80594	0.00627	0.550093	PLCL2	23228	GSE4707_LOvC
A_24_P273738	0.00627	0.550093	NA	NA	GSE4707_LOvC
A_23_P83634	0.00631	0.550093	ALOX12B	242	GSE4707_LOvC
A_23_P363206	0.00631	0.550093	RBBP6	5930	GSE4707_LOvC
A_24_P419017	0.00631	0.550093	NA	NA	GSE4707_LOvC
A_24_P497186	0.00633	0.550093	IRF2BP2	359948	GSE4707_LOvC
A_23_P332992	0.00634	0.550093	HIST3H2BB	128312	GSE4707_LOvC
A_24_P105761	0.00634	0.550093	JMJD1A	NA	GSE4707_LOvC
A_23_P408271	0.00635	0.550093	DHRS8	NA	GSE4707_LOvC
A_23_P86570	0.00636	0.550093	ANXA7	310	GSE4707_LOvC
A_24_P164505	0.00636	0.550093	FAM106A	80039	GSE4707_LOvC
A_24_P188377	0.00641	0.551878	CD55	1604	GSE4707_LOvC
A_24_P301846	0.00643	0.551878	GART	2618	GSE4707_LOvC
A_32_P66020	0.00644	0.551878	LOC400509	NA	GSE4707_LOvC
A_23_P167017	0.00647	0.551878	POPDC2	64091	GSE4707_LOvC
A_23_P213959	0.00648	0.551878	PPARGC1B	133522	GSE4707_LOvC
A_23_P114075	0.0065	0.551878	FALZ	NA	GSE4707_LOvC
A_23_P422144	0.00652	0.551878	FAM43A	131583	GSE4707_LOvC
A_24_P257201	0.00652	0.551878	MRPL30	51263	GSE4707_LOvC
A_32_P7204	0.00652	0.551878	RAB28	9364	GSE4707_LOvC
A_32_P180315	0.00656	0.551878	KIAA1529	NA	GSE4707_LOvC
A_23_P78509	0.00656	0.551878	SFRS16	NA	GSE4707_LOvC
A_24_P920125	0.00656	0.551878	NA	NA	GSE4707_LOvC
A_23_P54781	0.00657	0.551878	RBBP6	5930	GSE4707_LOvC
A_23_P209933	0.0066	0.551878	TGOLN2	10618	GSE4707_LOvC
A_24_P49260	0.00664	0.551878	SPTLC2L	NA	GSE4707_LOvC
A_23_P53891	0.00667	0.551878	KLF5	688	GSE4707_LOvC
A_32_P112655	0.00667	0.551878	NA	NA	GSE4707_LOvC
A_23_P162795	0.00669	0.551878	SUGT1	10910	GSE4707_LOvC
A_24_P384823	0.00671	0.551878	LOC644072	NA	GSE4707_LOvC
A_24_P693321	0.00673	0.551878	NA	NA	GSE4707_LOvC
A_23_P161563	0.00675	0.551878	RAB38	23682	GSE4707_LOvC
A_23_P413815	0.00675	0.551878	VKORC1L1	154807	GSE4707_LOvC
A_23_P13031	0.00677	0.551878	CTSW	1521	GSE4707_LOvC
A_23_P135595	0.00678	0.551878	ING5	84289	GSE4707_LOvC
A_23_P207414	0.00679	0.551878	AARSD1	80755	GSE4707_LOvC
A_23_P79794	0.00679	0.551878	TGIF2	60436	GSE4707_LOvC
A_23_P73096	0.00681	0.551878	NA	NA	GSE4707_LOvC
A_23_P378722	0.00682	0.551878	SAT	NA	GSE4707_LOvC
A_23_P93629	0.00682	0.551878	TRIM24	8805	GSE4707_LOvC
A_32_P120084	0.00684	0.551878	CCDC59	29080	GSE4707_LOvC
A_24_P224727	0.00684	0.551878	CEBPA	1050	GSE4707_LOvC
A_24_P213715	0.00684	0.551878	LOC90834	NA	GSE4707_LOvC
A_24_P143171	0.00684	0.551878	TMEM47	83604	GSE4707_LOvC
A_32_P58977	0.00686	0.551878	NA	NA	GSE4707_LOvC
A_32_P174629	0.00689	0.551878	NA	NA	GSE4707_LOvC
A_23_P48166	0.0069	0.551878	PTK9	NA	GSE4707_LOvC
A_23_P121665	0.00691	0.551878	SORCS2	57537	GSE4707_LOvC
A_24_P249784	0.00692	0.551878	RAB6IP2	NA	GSE4707_LOvC
A_23_P149441	0.00693	0.551878	LOC51152	NA	GSE4707_LOvC
A_32_P13151	0.00695	0.551878	NA	NA	GSE4707_LOvC
A_23_P110611	0.00696	0.551878	FLJ20125	NA	GSE4707_LOvC
A_23_P307400	0.00698	0.551878	CCDC45	NA	GSE4707_LOvC
A_23_P311740	0.007	0.551878	PARC	NA	GSE4707_LOvC
A_23_P165494	0.00704	0.551878	GORASP2	26003	GSE4707_LOvC
A_32_P190303	0.00708	0.551878	LONRF2	164832	GSE4707_LOvC
A_23_P11742	0.00709	0.551878	FLJ25222	NA	GSE4707_LOvC
A_23_P66798	0.00709	0.551878	KRT19	3880	GSE4707_LOvC
A_24_P86537	0.00711	0.551878	HSPB1	3315	GSE4707_LOvC
A_24_P29001	0.00711	0.551878	LSM3	27258	GSE4707_LOvC
A_23_P74595	0.00712	0.551878	CSDE1	7812	GSE4707_LOvC
A_23_P424080	0.00712	0.551878	YIPF4	84272	GSE4707_LOvC
A_32_P213358	0.00715	0.551878	NA	NA	GSE4707_LOvC
A_23_P431900	0.00716	0.551878	ANGPT1	284	GSE4707_LOvC
A_24_P122636	0.00716	0.551878	BPNT1	10380	GSE4707_LOvC
A_24_P359856	0.00716	0.551878	HDAC4	9759	GSE4707_LOvC
A_23_P254756	0.00718	0.551878	CD164	8763	GSE4707_LOvC
A_32_P100428	0.00718	0.551878	UBE2L3	7332	GSE4707_LOvC
A_24_P367454	0.00719	0.551878	NA	NA	GSE4707_LOvC
A_24_P791814	0.00719	0.551878	NA	NA	GSE4707_LOvC
A_24_P401601	0.0072	0.551878	NA	NA	GSE4707_LOvC
A_23_P119562	0.00722	0.552693	CFD	1675	GSE4707_LOvC
A_24_P937751	0.00724	0.552704	NA	NA	GSE4707_LOvC
A_23_P397417	0.0073	0.552704	C16orf69	NA	GSE4707_LOvC
A_24_P178167	0.00731	0.552704	NA	NA	GSE4707_LOvC
A_23_P117582	0.00733	0.552704	JDP2	122953	GSE4707_LOvC
A_23_P331813	0.00734	0.552704	ZNF687	57592	GSE4707_LOvC
A_32_P105073	0.00736	0.552704	NA	NA	GSE4707_LOvC
A_24_P266734	0.00737	0.552704	SSH3	54961	GSE4707_LOvC
A_24_P178523	0.00739	0.552704	NA	NA	GSE4707_LOvC
A_23_P145584	0.0074	0.552704	UBE2H	7328	GSE4707_LOvC
A_32_P157945	0.00741	0.552704	DSP	1832	GSE4707_LOvC
A_23_P96087	0.00741	0.552704	H1FX	8971	GSE4707_LOvC
A_24_P384210	0.00741	0.552704	NA	NA	GSE4707_LOvC
A_24_P865	0.00742	0.552704	C6orf204	NA	GSE4707_LOvC
A_23_P167276	0.00743	0.552704	PAQR3	152559	GSE4707_LOvC
A_23_P377996	0.00747	0.552704	RNF180	285671	GSE4707_LOvC
A_24_P114604	0.00747	0.552704	TBL1XR1	79718	GSE4707_LOvC
A_24_P192485	0.00747	0.552704	TNFRSF11B	4982	GSE4707_LOvC
A_23_P87401	0.00748	0.552704	GDPD5	81544	GSE4707_LOvC
A_24_P20623	0.00748	0.552704	NA	NA	GSE4707_LOvC
A_23_P14493	0.00749	0.552704	C14orf104	NA	GSE4707_LOvC
A_23_P119943	0.00751	0.553465	IGFBP2	3485	GSE4707_LOvC
A_23_P107855	0.00756	0.554282	FLJ14768	NA	GSE4707_LOvC
A_24_P910952	0.00756	0.554282	NA	NA	GSE4707_LOvC
A_23_P402437	0.00759	0.554282	COG2	22796	GSE4707_LOvC
A_23_P118516	0.00759	0.554282	FAM18B	NA	GSE4707_LOvC
A_23_P390704	0.0076	0.554282	STK38	11329	GSE4707_LOvC
A_23_P140170	0.00761	0.554282	SEC23A	10484	GSE4707_LOvC
A_24_P886966	0.00766	0.555402	NA	NA	GSE4707_LOvC
A_24_P842006	0.00768	0.555402	LOC90835	NA	GSE4707_LOvC
A_23_P306933	0.00768	0.555402	PPTC7	160760	GSE4707_LOvC
A_23_P132936	0.00768	0.555402	SPCS3	60559	GSE4707_LOvC
A_24_P290833	0.00772	0.555402	NA	NA	GSE4707_LOvC
A_23_P329271	0.00774	0.555402	MC1R	4157	GSE4707_LOvC
A_23_P25735	0.00777	0.555402	PSMA6	5687	GSE4707_LOvC
A_24_P418687	0.00778	0.555402	NA	NA	GSE4707_LOvC
A_23_P314202	0.00779	0.555402	PAPD4	167153	GSE4707_LOvC
A_24_P273635	0.0078	0.555402	HEL308	NA	GSE4707_LOvC
A_24_P179516	0.00781	0.555402	ARHGAP25	9938	GSE4707_LOvC
A_32_P169754	0.00781	0.555402	YBX1	4904	GSE4707_LOvC
A_24_P528213	0.00783	0.555402	NA	NA	GSE4707_LOvC
A_23_P305100	0.00786	0.555402	KIAA1919	NA	GSE4707_LOvC
A_23_P211007	0.00786	0.555402	NRIP1	8204	GSE4707_LOvC
A_32_P117016	0.00788	0.555402	ALDH1L2	160428	GSE4707_LOvC
A_23_P70060	0.00788	0.555402	PPAP2A	NA	GSE4707_LOvC
A_23_P325100	0.00789	0.555402	DMRT3	58524	GSE4707_LOvC
A_24_P219140	0.00789	0.555402	YY1	7528	GSE4707_LOvC
A_24_P519638	0.00791	0.555402	LHX4	89884	GSE4707_LOvC
A_23_P90130	0.00793	0.555402	NAPSA	9476	GSE4707_LOvC
A_24_P647146	0.00794	0.555402	HDAC7A	NA	GSE4707_LOvC
A_32_P49844	0.00797	0.555402	RHOQ	23433	GSE4707_LOvC
A_32_P122226	0.00798	0.555402	AMDHD1	144193	GSE4707_LOvC
A_32_P68350	0.00799	0.555402	NA	NA	GSE4707_LOvC
A_23_P34835	0.00801	0.555402	LMNA	4000	GSE4707_LOvC
A_24_P470809	0.00803	0.555402	NA	NA	GSE4707_LOvC
A_24_P371962	0.00804	0.555402	AMD1	262	GSE4707_LOvC
A_24_P255516	0.00804	0.555402	MIA3	375056	GSE4707_LOvC
A_23_P110299	0.00806	0.555402	TACR3	6870	GSE4707_LOvC
A_24_P313262	0.0081	0.555402	ARPP-19	NA	GSE4707_LOvC
A_24_P404807	0.0081	0.555402	RBM41	55285	GSE4707_LOvC
A_24_P290314	0.0081	0.555402	NA	NA	GSE4707_LOvC
A_24_P84370	0.0081	0.555402	NA	NA	GSE4707_LOvC
A_24_P414553	0.00821	0.555402	ARRDC3	57561	GSE4707_LOvC
A_23_P120784	0.00821	0.555402	HTF9C	NA	GSE4707_LOvC
A_23_P389496	0.00822	0.555402	GABRG1	2565	GSE4707_LOvC
A_24_P341058	0.00822	0.555402	NA	NA	GSE4707_LOvC
A_23_P138328	0.00825	0.555402	FLJ32569	NA	GSE4707_LOvC
A_23_P117767	0.00826	0.555402	COMMD4	54939	GSE4707_LOvC
A_23_P216199	0.00826	0.555402	PPP1R3B	79660	GSE4707_LOvC
A_24_P33444	0.00826	0.555402	YWHAE	7531	GSE4707_LOvC
A_24_P370484	0.00826	0.555402	NA	NA	GSE4707_LOvC
A_32_P38445	0.00826	0.555402	NA	NA	GSE4707_LOvC
A_24_P381499	0.00827	0.555402	GLIPR1L2	144321	GSE4707_LOvC
A_24_P119381	0.00828	0.555402	NA	NA	GSE4707_LOvC
A_23_P16275	0.00829	0.555402	TSKS	60385	GSE4707_LOvC
A_24_P921871	0.00829	0.555402	NA	NA	GSE4707_LOvC
A_24_P361158	0.0083	0.555402	C14orf131	NA	GSE4707_LOvC
A_24_P759496	0.00832	0.555402	NA	NA	GSE4707_LOvC
A_24_P275984	0.00834	0.555402	ZNF616	90317	GSE4707_LOvC
A_23_P25605	0.00836	0.555402	KBTBD7	84078	GSE4707_LOvC
A_23_P344408	0.00837	0.555402	CSHL1	1444	GSE4707_LOvC
A_23_P82068	0.00838	0.555402	NOL7	51406	GSE4707_LOvC
A_23_P380092	0.0084	0.555402	TXNDC4	NA	GSE4707_LOvC
A_23_P74001	0.00841	0.555402	S100A12	6283	GSE4707_LOvC
A_24_P924185	0.00845	0.555402	NA	NA	GSE4707_LOvC
A_23_P210319	0.00846	0.555402	DTNB	1838	GSE4707_LOvC
A_24_P920693	0.00847	0.555402	CROP	NA	GSE4707_LOvC
A_23_P20882	0.0085	0.555402	ATP6V1G1	9550	GSE4707_LOvC
A_24_P699252	0.0085	0.555402	NA	NA	GSE4707_LOvC
A_23_P80278	0.00852	0.555402	SFI1	9814	GSE4707_LOvC
A_24_P324074	0.00853	0.555402	NA	NA	GSE4707_LOvC
A_24_P319675	0.00854	0.555402	RAB10	10890	GSE4707_LOvC
A_23_P94703	0.00854	0.555402	TOR1B	27348	GSE4707_LOvC
A_23_P99386	0.00856	0.555402	TNFSF11	8600	GSE4707_LOvC
A_23_P4902	0.00859	0.555402	SNRP70	NA	GSE4707_LOvC
A_23_P139295	0.00861	0.555402	TRIM44	54765	GSE4707_LOvC
A_23_P94422	0.00862	0.555402	MELK	9833	GSE4707_LOvC
A_23_P78342	0.00865	0.555402	LMAN1	3998	GSE4707_LOvC
A_32_P179807	0.00865	0.555402	NA	NA	GSE4707_LOvC
A_23_P419051	0.00866	0.555402	PAPOLA	10914	GSE4707_LOvC
A_24_P940426	0.00866	0.555402	QKI	9444	GSE4707_LOvC
A_23_P19192	0.00867	0.555402	LYPLA1	10434	GSE4707_LOvC
A_23_P143029	0.0087	0.555402	HOXD11	3237	GSE4707_LOvC
A_32_P195478	0.0087	0.555402	RASGRP1	10125	GSE4707_LOvC
A_32_P85779	0.0087	0.555402	NA	NA	GSE4707_LOvC
A_24_P264909	0.00871	0.555402	NDFIP2	54602	GSE4707_LOvC
A_24_P475689	0.00872	0.555402	NA	NA	GSE4707_LOvC
A_23_P145669	0.00873	0.555402	EPO	2056	GSE4707_LOvC
A_24_P23522	0.00875	0.555402	THAP5	168451	GSE4707_LOvC
A_24_P21752	0.00879	0.555402	TBRG1	84897	GSE4707_LOvC
A_24_P930088	0.0088	0.555402	NA	NA	GSE4707_LOvC
A_24_P4877	0.00882	0.555402	ZCRB1	85437	GSE4707_LOvC
A_32_P163533	0.00882	0.555402	ZNF322B	NA	GSE4707_LOvC
A_23_P62807	0.00883	0.555402	SCCPDH	51097	GSE4707_LOvC
A_24_P270376	0.00884	0.555402	NUFIP1	26747	GSE4707_LOvC
A_24_P916965	0.00884	0.555402	NA	NA	GSE4707_LOvC
A_32_P165102	0.00885	0.555402	NA	NA	GSE4707_LOvC
A_24_P822704	0.00892	0.555402	MGC99813	NA	GSE4707_LOvC
A_24_P588471	0.00893	0.555402	NA	NA	GSE4707_LOvC
A_32_P187951	0.00895	0.555402	BTNL9	153579	GSE4707_LOvC
A_23_P502706	0.00895	0.555402	PAX3	5077	GSE4707_LOvC
A_32_P140521	0.00897	0.555402	DPY19L2	283417	GSE4707_LOvC
A_32_P30345	0.00898	0.555402	NA	NA	GSE4707_LOvC
A_24_P251053	0.00899	0.555402	EFHD2	79180	GSE4707_LOvC
A_24_P677634	0.00901	0.555402	LOC493754	NA	GSE4707_LOvC
A_23_P60146	0.00901	0.555402	PDGFRL	5157	GSE4707_LOvC
A_24_P154214	0.00903	0.555402	IRF2BP2	359948	GSE4707_LOvC
A_23_P127781	0.00903	0.555402	SCGB1D1	10648	GSE4707_LOvC
A_32_P74579	0.00903	0.555402	NA	NA	GSE4707_LOvC
A_24_P213206	0.00904	0.555402	NA	NA	GSE4707_LOvC
A_32_P139842	0.00908	0.555402	NA	NA	GSE4707_LOvC
A_24_P145134	0.0091	0.555402	OSMR	9180	GSE4707_LOvC
A_32_P213002	0.0091	0.555402	NA	NA	GSE4707_LOvC
A_32_P231143	0.00912	0.555402	NA	NA	GSE4707_LOvC
A_24_P928319	0.00913	0.555402	NA	NA	GSE4707_LOvC
A_32_P222060	0.00914	0.555402	NA	NA	GSE4707_LOvC
A_24_P118512	0.00916	0.555402	NA	NA	GSE4707_LOvC
A_23_P146765	0.00918	0.555402	RNF139	11236	GSE4707_LOvC
A_23_P346086	0.00918	0.555402	NA	NA	GSE4707_LOvC
A_32_P506908	0.00918	0.555402	NA	NA	GSE4707_LOvC
A_23_P210658	0.00922	0.555402	C20orf45	NA	GSE4707_LOvC
A_23_P254601	0.00923	0.555402	ARF5	381	GSE4707_LOvC
A_23_P311358	0.00925	0.555402	ZNF282	8427	GSE4707_LOvC
A_24_P24645	0.00926	0.555402	NA	NA	GSE4707_LOvC
A_23_P393645	0.00929	0.555402	ADAMTS13	11093	GSE4707_LOvC
A_24_P911191	0.00932	0.555402	NA	NA	GSE4707_LOvC
A_32_P49764	0.00932	0.555402	NA	NA	GSE4707_LOvC
A_23_P129486	0.00934	0.555402	SEPX1	NA	GSE4707_LOvC
A_23_P135990	0.00934	0.555402	SLCO2A1	6578	GSE4707_LOvC
A_23_P93818	0.00935	0.555402	DKFZP434A0131	NA	GSE4707_LOvC
A_23_P216630	0.00935	0.555402	SLC44A1	23446	GSE4707_LOvC
A_23_P200772	0.00937	0.555402	ZNF644	84146	GSE4707_LOvC
A_24_P532589	0.00939	0.555402	RP11-11C5.2	NA	GSE4707_LOvC
A_23_P111206	0.0094	0.555402	FKBP5	2289	GSE4707_LOvC
A_23_P16143	0.00942	0.555402	GTF2F1	2962	GSE4707_LOvC
A_24_P830696	0.00942	0.555402	NA	NA	GSE4707_LOvC
A_23_P154297	0.00943	0.555402	RAB6C	84084	GSE4707_LOvC
A_32_P61495	0.00944	0.555402	FHAD1	114827	GSE4707_LOvC
A_32_P194182	0.00945	0.555402	NA	NA	GSE4707_LOvC
A_32_P135243	0.00946	0.555402	MTHFD1L	25902	GSE4707_LOvC
A_24_P148151	0.00947	0.555402	TSNAX	7257	GSE4707_LOvC
A_23_P19210	0.00951	0.555402	BXDC1	NA	GSE4707_LOvC
A_24_P81841	0.00951	0.555402	CDKN1B	1027	GSE4707_LOvC
A_32_P87135	0.00954	0.555402	CLDND1	56650	GSE4707_LOvC
A_23_P109877	0.00955	0.555402	TMEM113	NA	GSE4707_LOvC
A_24_P362805	0.00956	0.555402	MGC40579	NA	GSE4707_LOvC
A_23_P165090	0.00957	0.555402	NDUFS7	374291	GSE4707_LOvC
A_23_P252403	0.0096	0.555402	COMMD10	51397	GSE4707_LOvC
A_24_P281374	0.00962	0.555402	NA	NA	GSE4707_LOvC
A_23_P18493	0.00964	0.555402	PTPN13	5783	GSE4707_LOvC
A_24_P917280	0.00965	0.555402	ALDH1A3	220	GSE4707_LOvC
A_23_P329768	0.00966	0.555402	GREB1	9687	GSE4707_LOvC
A_32_P150836	0.00966	0.555402	NA	NA	GSE4707_LOvC
A_24_P119259	0.00967	0.555402	BLZF1	8548	GSE4707_LOvC
A_23_P209167	0.00967	0.555402	FSTL3	10272	GSE4707_LOvC
A_23_P143964	0.00967	0.555402	SH3BP5	9467	GSE4707_LOvC
A_23_P17163	0.00968	0.555402	HNRPA3	NA	GSE4707_LOvC
A_23_P215517	0.00969	0.555402	KLHL7	55975	GSE4707_LOvC
A_23_P163580	0.0097	0.555402	CENPT	80152	GSE4707_LOvC
A_32_P216820	0.00974	0.555402	NA	NA	GSE4707_LOvC
A_32_P35433	0.00974	0.555402	NA	NA	GSE4707_LOvC
A_24_P33385	0.00976	0.555402	NA	NA	GSE4707_LOvC
A_24_P332902	0.00977	0.555402	NA	NA	GSE4707_LOvC
A_24_P938577	0.00977	0.555402	NA	NA	GSE4707_LOvC
A_23_P72680	0.00978	0.555402	IFT81	28981	GSE4707_LOvC
A_23_P206371	0.00978	0.555402	NOL3	8996	GSE4707_LOvC
A_24_P937119	0.00979	0.555402	ZNF292	23036	GSE4707_LOvC
A_23_P9932	0.00981	0.555776	PDCD4	27250	GSE4707_LOvC
A_24_P383660	0.00983	0.555887	NA	NA	GSE4707_LOvC
A_23_P205355	0.00987	0.555887	SERPINA5	5104	GSE4707_LOvC
A_32_P78876	0.00987	0.555887	NA	NA	GSE4707_LOvC
A_24_P101651	0.00988	0.555887	NA	NA	GSE4707_LOvC
A_24_P323815	0.00989	0.555887	MYCBP2	23077	GSE4707_LOvC
A_24_P532330	0.0099	0.555887	LOC254128	NA	GSE4707_LOvC
A_24_P46334	0.0099	0.555887	SCOC	60592	GSE4707_LOvC
A_24_P19828	0.00997	0.55599	TOE1	114034	GSE4707_LOvC
A_23_P38365	0.00998	0.55599	TLK2	11011	GSE4707_LOvC
A_32_P37971	0.00999	0.55599	NA	NA	GSE4707_LOvC
A_24_P796428	0.01	0.55599	NA	NA	GSE4707_LOvC
A_24_P914411	0.01001	0.55599	HOXA10	3206	GSE4707_LOvC
A_24_P26073	0.01001	0.55599	LRPPRC	10128	GSE4707_LOvC
A_24_P128741	0.01001	0.55599	NA	NA	GSE4707_LOvC
A_32_P132796	0.01003	0.55599	BRE	9577	GSE4707_LOvC
A_23_P309991	0.01004	0.55599	BCL2L11	10018	GSE4707_LOvC
A_23_P71904	0.01006	0.55599	C9orf32	NA	GSE4707_LOvC
A_24_P555791	0.01008	0.55599	HERC2	8924	GSE4707_LOvC
A_23_P70677	0.01008	0.55599	LOC221710	NA	GSE4707_LOvC
A_32_P111639	0.01009	0.55599	CHST9	83539	GSE4707_LOvC
A_24_P20200	0.01011	0.55599	PLEKHB2	55041	GSE4707_LOvC
A_24_P386771	0.01011	0.55599	PPP1CC	5501	GSE4707_LOvC
A_24_P153003	0.01017	0.55599	NA	NA	GSE4707_LOvC
A_23_P306105	0.01019	0.55599	GALNT1	2589	GSE4707_LOvC
A_23_P206945	0.0102	0.55599	ACOX1	51	GSE4707_LOvC
A_24_P106681	0.01021	0.55599	YWHAG	7532	GSE4707_LOvC
A_24_P372189	0.01023	0.55599	NA	NA	GSE4707_LOvC
A_24_P24831	0.01024	0.55599	MGC52000	NA	GSE4707_LOvC
A_24_P272713	0.01024	0.55599	NA	NA	GSE4707_LOvC
A_23_P122655	0.01027	0.55599	FLJ13744	NA	GSE4707_LOvC
A_23_P83414	0.01029	0.55599	PPP1CB	5500	GSE4707_LOvC
