A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
13.57	0.257	2.23	0.04447	0.644228	4.97	0.04447	0	ILMN_1738383	1938	EEF2
9.77	0.361	1.96	0.07174	0.681391	3.86	0.07174	0	ILMN_1789171	29904	EEF2K
4.47	-0.002	-0.02	0.98636	0.997524	0	0.98636	0	ILMN_1732375	60678	EEFSEC
4.71	0.198	0.82	0.42694	0.86081	0.67	0.42694	0	ILMN_1811616	80820	EEPD1
5.02	0.155	1.09	0.29732	0.812991	1.18	0.29732	0	ILMN_1699562	79645	EFCAB1
4.45	-0.092	-0.99	0.34231	0.830978	0.97	0.34231	0	ILMN_1694068	84288	EFCAB2
4.54	-0.02	-0.24	0.81721	0.970641	0.06	0.81721	0	ILMN_1726437	146779	EFCAB3
6.61	-0.158	-0.53	0.60231	0.922088	0.29	0.60231	0	ILMN_1745623	283229	CRACR2B
4.34	0.011	0.1	0.92066	0.987177	0.01	0.92066	0	ILMN_1796436	84766	CRACR2A
4.81	-0.101	-0.78	0.44765	0.86926	0.61	0.44765	0	ILMN_1774480	374786	EFCAB5
4.45	0.055	0.6	0.5572	0.908601	0.36	0.5572	0	ILMN_1788305	374786	EFCAB5
5.55	0.021	0.14	0.8925	0.984434	0.02	0.8925	0	ILMN_1669465	64800	EFCAB6
5.15	-0.018	-0.16	0.87213	0.981137	0.03	0.87213	0	ILMN_1683858	64800	EFCAB6
5.6	0.098	0.55	0.59162	0.919115	0.3	0.59162	0	ILMN_1698673	84455	EFCAB7
4.67	-0.184	-1.76	0.10269	0.70558	3.09	0.10269	0	ILMN_2232036	84455	EFCAB7
5.14	-0.116	-0.65	0.52415	0.896732	0.43	0.52415	0	NA	NA	NA
11.52	0.446	1.44	0.17293	0.75743	2.08	0.17293	0	ILMN_1735877	2202	EFEMP1
10.77	0.405	2.08	0.05875	0.675412	4.31	0.05875	0	ILMN_1673880	2202	EFEMP1
13.86	0.305	1.99	0.06813	0.681391	3.97	0.06813	0	ILMN_2350634	2202	EFEMP1
9.15	0.252	1.07	0.30557	0.815555	1.14	0.30557	0	ILMN_1653203	30008	EFEMP2
11.01	-0.118	-0.97	0.34843	0.8323	0.95	0.34843	0	ILMN_1738346	221154	MICU2
4.39	-0.186	-1.9	0.07998	0.684424	3.62	0.07998	0	ILMN_2047856	286097	MICU3
6.11	-0.282	-0.8	0.4404	0.865717	0.63	0.4404	0	ILMN_1773048	286097	MICU3
6.28	-0.7	-3.18	0.00737	0.489199	10.12	0.00737	0	ILMN_1704617	151651	EFHB
4.7	-0.074	-0.76	0.46089	0.874881	0.58	0.46089	0	ILMN_2199409	151651	EFHB
7.65	-0.153	-1.02	0.32523	0.823416	1.05	0.32523	0	ILMN_1755051	114327	EFHC1
4.6	-0.171	-1.19	0.25508	0.796864	1.42	0.25508	0	ILMN_1791302	80258	EFHC2
14.76	-0.348	-1.03	0.32209	0.822189	1.06	0.32209	0	ILMN_1779448	80303	EFHD1
11.59	-0.138	-0.84	0.41471	0.854912	0.71	0.41471	0	ILMN_1761463	79180	EFHD2
9.9	-0.015	-0.09	0.93239	0.98985	0.01	0.93239	0	ILMN_2371053	1942	EFNA1
12.36	-0.089	-0.5	0.627	0.928804	0.25	0.627	0	ILMN_2371055	1942	EFNA1
4.41	0.028	0.29	0.78008	0.963273	0.08	0.78008	0	ILMN_1701009	1943	EFNA2
4.78	-0.012	-0.12	0.90625	0.985882	0.01	0.90625	0	ILMN_1684256	1944	EFNA3
5.42	-0.159	-0.76	0.4586	0.874127	0.58	0.4586	0	ILMN_1755710	1945	EFNA4
7.02	-0.005	-0.02	0.9843	0.997378	0	0.9843	0	ILMN_1665696	1945	EFNA4
10.05	0.767	5.17	0.00019	0.312499	26.74	0.00019	0	ILMN_1654563	1947	EFNB1
11.09	0.259	1.2	0.25166	0.795859	1.44	0.25166	0	ILMN_1703852	1948	EFNB2
4.39	-0.005	-0.04	0.96975	0.995571	0	0.96975	0	ILMN_1695606	1949	EFNB3
11.68	-0.124	-0.95	0.36093	0.836069	0.9	0.36093	0	ILMN_1664776	23167	EFR3A
5.06	0.195	1.2	0.25369	0.796484	1.43	0.25369	0	ILMN_3245346	22979	EFR3B
11.01	-0.298	-0.87	0.39911	0.849106	0.76	0.39911	0	ILMN_1702105	10278	EFS
4.97	-0.035	-0.3	0.76603	0.961071	0.09	0.76603	0	ILMN_1765248	10278	EFS
8.05	0.447	2.58	0.02311	0.598254	6.66	0.02311	0	ILMN_1729167	79631	EFL1
8.02	0.402	3.09	0.00879	0.498879	9.54	0.00879	0	ILMN_2404629	79631	EFL1
5.29	0.075	0.63	0.53903	0.90194	0.4	0.53903	0	ILMN_2292875	79631	EFL1
10.85	0.038	0.42	0.67901	0.942303	0.18	0.67901	0	ILMN_1738819	9343	EFTUD2
4.38	-0.061	-0.53	0.60736	0.924467	0.28	0.60736	0	ILMN_3254696	346007	EYS
4.87	-0.022	-0.17	0.86604	0.980102	0.03	0.86604	0	ILMN_3178238	346007	EYS
12.48	-0.21	-1.08	0.29952	0.814159	1.17	0.29952	0	ILMN_1716309	25975	EGFL6
13.09	-0.199	-0.91	0.38173	0.842555	0.82	0.38173	0	ILMN_2057479	25975	EGFL6
9.55	0.327	1.2	0.25053	0.795859	1.45	0.25053	0	ILMN_1669898	51162	EGFL7
6.84	0.207	0.9	0.38473	0.84307	0.81	0.38473	0	ILMN_2381730	51162	EGFL7
4.76	0.188	0.96	0.35545	0.83454	0.92	0.35545	0	ILMN_1693515	80864	EGFL8
9.15	0.289	1.06	0.30923	0.816691	1.12	0.30923	0	ILMN_2384770	133584	EGFLAM
5.89	0.594	1.57	0.14077	0.734825	2.47	0.14077	0	ILMN_1759487	133584	EGFLAM
10.98	0.239	0.97	0.35194	0.83366	0.93	0.35194	0	ILMN_1654109	133584	EGFLAM
13.49	-0.344	-1.17	0.26505	0.800138	1.36	0.26505	0	ILMN_1798975	1956	EGFR
5.48	-0.463	-1.45	0.17066	0.755877	2.11	0.17066	0	ILMN_1728858	1956	EGFR
5.29	-0.269	-1.99	0.06887	0.681391	3.95	0.06887	0	ILMN_1755535	1956	EGFR
11.32	-0.189	-0.54	0.59628	0.920527	0.3	0.59628	0	ILMN_1696521	1956	EGFR
7.25	0.298	1.6	0.1341	0.728546	2.56	0.1341	0	ILMN_1749892	54583	EGLN1
4.67	-0.196	-1.75	0.1037	0.70558	3.07	0.1037	0	NA	NA	NA
10.83	0.011	0.05	0.9632	0.994475	0	0.9632	0	ILMN_1768773	112398 /// 100529264	EGLN2 /// RAB4B-EGLN2
12.63	-0.119	-1.05	0.31359	0.818311	1.1	0.31359	0	ILMN_2354391	112398 /// 100529264	EGLN2 /// RAB4B-EGLN2
4.58	-0.335	-2.25	0.04302	0.641084	5.05	0.04302	0	ILMN_1667626	112399	EGLN3
5.05	-0.024	-0.14	0.89207	0.984434	0.02	0.89207	0	ILMN_3247013	100126791	EGOT
9.54	1.146	1.9	0.08072	0.684424	3.6	0.08072	0	ILMN_1762899	1958	EGR1
5.57	0.788	2.09	0.05706	0.67068	4.37	0.05706	0	ILMN_1743199	1959	EGR2
4.76	-0.018	-0.22	0.82821	0.973015	0.05	0.82821	0	ILMN_1724280	1960	EGR3
9.71	-0.008	-0.03	0.97655	0.997017	0	0.97655	0	ILMN_1803348	23301	EHBP1
10.74	-0.399	-3.28	0.00609	0.476844	10.76	0.00609	0	ILMN_3244457	254102	EHBP1L1
12.1	0.123	0.8	0.43744	0.864627	0.64	0.43744	0	ILMN_1651832	10938	EHD1
7.38	-0.231	-0.84	0.41429	0.854685	0.71	0.41429	0	ILMN_1808777	30846	EHD2
7.41	0.468	1.57	0.14142	0.735162	2.46	0.14142	0	ILMN_1671473	30845	EHD3
9.81	0.134	0.73	0.47592	0.878127	0.54	0.47592	0	ILMN_1720083	30844	EHD4
4.31	-0.102	-1.01	0.33355	0.827802	1.01	0.33355	0	ILMN_1708130	26298	EHF
5.82	0.261	1.02	0.32691	0.82442	1.04	0.32691	0	ILMN_1701507	1962	EHHADH
5.55	0.054	0.4	0.69495	0.945115	0.16	0.69495	0	ILMN_1706418	79813	EHMT1
5.16	0.117	0.61	0.55369	0.907381	0.37	0.55369	0	ILMN_1812273	79813	EHMT1
5.3	-0.276	-1.86	0.08682	0.689015	3.44	0.08682	0	NA	NA	NA
6.75	0.001	0	0.9984	0.999551	0	0.9984	0	ILMN_1751081	10919	EHMT2
4.58	0.007	0.09	0.93219	0.989817	0.01	0.93219	0	ILMN_1700791	10919	EHMT2
11.24	0.04	0.37	0.71621	0.948032	0.14	0.71621	0	ILMN_1669394	9538	EI24
7.69	0.028	0.15	0.8822	0.983442	0.02	0.8822	0	ILMN_1726138	9538	EI24
6.57	0.011	0.05	0.96323	0.994475	0	0.96323	0	ILMN_1775269	23741	EID1
10.58	-0.384	-2.09	0.05683	0.669725	4.38	0.05683	0	ILMN_1704472	163126	EID2
12.56	-0.541	-3.63	0.00316	0.417134	13.15	0.00316	0	ILMN_2051900	126272	EID2B
5.12	-0.013	-0.07	0.94492	0.991779	0	0.94492	0	ILMN_1798085	126272	EID2B
5.3	0.025	0.13	0.89746	0.984978	0.02	0.89746	0	ILMN_1776000	493861	EID3
13.64	-0.035	-0.34	0.73665	0.952897	0.12	0.73665	0	ILMN_1803846	10209	EIF1
7.45	0.362	1.29	0.21829	0.778572	1.68	0.21829	0	ILMN_1813240	1964	EIF1AX
5.07	-0.162	-1.48	0.16442	0.750241	2.18	0.16442	0	ILMN_1755419	1964	EIF1AX
8.79	-1.547	-1.19	0.25681	0.797526	1.41	0.25681	0	ILMN_1755537	9086	EIF1AY
7.38	-0.924	-1.33	0.2071	0.774345	1.77	0.2071	0	ILMN_2228976	9086	EIF1AY
10.5	-0.023	-0.25	0.80474	0.968018	0.06	0.80474	0	ILMN_1679324	10289	EIF1B
11.24	0.042	0.62	0.54772	0.904834	0.38	0.54772	0	ILMN_1733305	83939	EIF2A
12.7	0.169	1.77	0.1013	0.70558	3.12	0.1013	0	ILMN_2156267	27102	EIF2AK1
8.81	0.235	1.14	0.27558	0.804263	1.3	0.27558	0	ILMN_3250614	27102	EIF2AK1
10.73	-0.085	-0.72	0.48405	0.881666	0.52	0.48405	0	ILMN_1706502	5610	EIF2AK2
6.78	-0.07	-0.26	0.80055	0.966596	0.07	0.80055	0	ILMN_1724984	9451	EIF2AK3
8.94	-0.303	-1.58	0.1387	0.732211	2.49	0.1387	0	ILMN_1755114	440275	EIF2AK4
10.84	0.031	0.46	0.65281	0.936402	0.21	0.65281	0	ILMN_1753716	1967	EIF2B1
10.95	-0.138	-1.52	0.15202	0.740659	2.32	0.15202	0	ILMN_1713380	8892	EIF2B2
6.19	0.255	1.02	0.32668	0.82442	1.04	0.32668	0	ILMN_3237907	8891	EIF2B3
11.06	0.03	0.32	0.75725	0.958714	0.1	0.75725	0	ILMN_1687430	8890	EIF2B4
10.86	-0.077	-1	0.3365	0.829196	1	0.3365	0	ILMN_2356672	8890	EIF2B4
4.77	0.086	0.9	0.38544	0.843134	0.81	0.38544	0	ILMN_1748157	8890	EIF2B4
9.58	0.013	0.15	0.88233	0.983442	0.02	0.88233	0	ILMN_1688534	8893	EIF2B5
7.22	-0.016	-0.07	0.94341	0.991504	0.01	0.94341	0	ILMN_1671326	26523	AGO1
11.1	-0.074	-0.68	0.50674	0.889272	0.47	0.50674	0	ILMN_1695719	27161	AGO2
6.05	-0.494	-1.85	0.08686	0.689015	3.44	0.08686	0	ILMN_1761049	192669	AGO3
4.68	0.212	1.43	0.17758	0.759003	2.04	0.17758	0	ILMN_1809751	192669	AGO3
4.74	-0.035	-0.27	0.79447	0.965117	0.07	0.79447	0	ILMN_1706304	192670	AGO4
7.52	-0.203	-0.96	0.35684	0.834845	0.91	0.35684	0	ILMN_1739821	1965	EIF2S1
6.98	0.259	1.31	0.21315	0.776745	1.72	0.21315	0	ILMN_1798014	8894	EIF2S2
11.13	0.153	1.18	0.25803	0.797599	1.4	0.25803	0	ILMN_1665717	1968	EIF2S3
9.3	-0.161	-1.06	0.30752	0.815663	1.13	0.30752	0	ILMN_1708164	8661	EIF3A
12.82	0.207	1.68	0.11697	0.714228	2.83	0.11697	0	ILMN_2379469	8662	EIF3B
8.68	0.211	1.19	0.25674	0.797526	1.41	0.25674	0	ILMN_2278729	8662	EIF3B
11.71	0.302	2.73	0.01754	0.57923	7.43	0.01754	0	ILMN_1715636	8662	EIF3B
4.98	-0.233	-2.19	0.04754	0.65026	4.8	0.04754	0	ILMN_2330410	8663	EIF3C
6.93	-0.22	-0.59	0.5678	0.912344	0.34	0.5678	0	ILMN_3238570	728689	EIF3CL
12.18	0.098	0.93	0.36981	0.838817	0.86	0.36981	0	ILMN_1739847	8664	EIF3D
13.93	-0.023	-0.23	0.82504	0.972034	0.05	0.82504	0	ILMN_1739257	3646	EIF3E
12.12	0.149	1.35	0.19968	0.77155	1.83	0.19968	0	ILMN_1694398	8665	EIF3F
11.7	-0.004	-0.03	0.97483	0.996437	0	0.97483	0	ILMN_1689446	8666	EIF3G
11.68	-0.005	-0.04	0.96514	0.99487	0	0.96514	0	ILMN_1683660	8667	EIF3H
12.27	0.239	2.51	0.0265	0.604552	6.29	0.0265	0	ILMN_1671291	8668	EIF3I
5.2	0.063	0.57	0.57592	0.914884	0.33	0.57592	0	ILMN_1809516	442720	EIF3IP1
10.21	-0.067	-0.56	0.58338	0.916863	0.32	0.58338	0	ILMN_1815345	8669	EIF3J
12.04	0.042	0.39	0.70548	0.947035	0.15	0.70548	0	ILMN_1694057	27335	EIF3K
13.25	0.075	0.7	0.49813	0.886385	0.49	0.49813	0	ILMN_1762725	51386	EIF3L
13.9	0.047	0.51	0.62147	0.927441	0.26	0.62147	0	ILMN_3240740	51386	EIF3L
7.87	-0.069	-0.33	0.74432	0.954639	0.11	0.74432	0	ILMN_2192694	10480	EIF3M
11.96	0.139	1.43	0.17768	0.759003	2.04	0.17768	0	ILMN_2192693	10480	EIF3M
14.18	0.168	1.92	0.07728	0.683576	3.69	0.07728	0	ILMN_1722900	1973 /// 100533955	EIF4A1 /// SENP3-EIF4A1
11.04	0.138	1.42	0.17868	0.759003	2.03	0.17868	0	ILMN_3251629	1973 /// 100533955	EIF4A1 /// SENP3-EIF4A1
14.24	0.04	0.37	0.71401	0.947879	0.14	0.71401	0	ILMN_1685722	1974	EIF4A2
12.58	-0.18	-1.48	0.16188	0.750039	2.2	0.16188	0	ILMN_1667043	9775	EIF4A3
13	0.063	0.67	0.51432	0.892192	0.45	0.51432	0	ILMN_1655497	1975	EIF4B
5.32	-0.129	-0.47	0.64386	0.93375	0.22	0.64386	0	ILMN_3250077	1977	EIF4E
4.83	0.067	0.69	0.50494	0.888226	0.47	0.50494	0	ILMN_1696120	1977	EIF4E
5.52	0.58	1.45	0.17086	0.756077	2.11	0.17086	0	ILMN_1687576	253314	EIF4E1B
11.46	0.168	2.08	0.05814	0.673018	4.33	0.05814	0	ILMN_1738326	9470	EIF4E2
8.27	0.718	4.41	0.00073	0.314952	19.45	0.00073	0	ILMN_2225144	317649	EIF4E3
6.59	0.636	2.81	0.01505	0.563499	7.88	0.01505	0	ILMN_1796146	317649	EIF4E3
5.75	0.384	2.07	0.05953	0.675801	4.28	0.05953	0	ILMN_1767324	1978	EIF4EBP1
10.79	0.155	1.71	0.1113	0.709204	2.93	0.1113	0	ILMN_1728083	1979	EIF4EBP2
7.27	-0.225	-1.05	0.31123	0.817363	1.11	0.31123	0	ILMN_2197225	8637 /// 404734	EIF4EBP3 /// ANKHD1-EIF4EBP3
8.94	-0.083	-0.61	0.55315	0.907281	0.37	0.55315	0	ILMN_1794967	56478	EIF4ENIF1
10.87	0.233	1.73	0.10784	0.708141	2.99	0.10784	0	ILMN_2370772	1981	EIF4G1
8.14	-0.151	-0.77	0.45755	0.873898	0.59	0.45755	0	ILMN_1672902	1981	EIF4G1
11.89	0.08	0.75	0.46456	0.875165	0.57	0.46456	0	ILMN_1768470	1981	EIF4G1
4.28	-0.003	-0.03	0.97817	0.997266	0	0.97817	0	ILMN_1678244	1981	EIF4G1
14.25	-0.12	-0.82	0.4277	0.861005	0.67	0.4277	0	ILMN_2380946	1982	EIF4G2
11.23	0.111	0.75	0.46436	0.875165	0.57	0.46436	0	ILMN_2279635	1982	EIF4G2
14.12	0.004	0.03	0.97949	0.997266	0	0.97949	0	ILMN_1761519	1982	EIF4G2
8.24	0.484	2.48	0.02802	0.604552	6.14	0.02802	0	ILMN_1775692	8672	EIF4G3
13.27	-0.098	-0.79	0.4422	0.866876	0.63	0.4422	0	ILMN_2304624	7458	EIF4H
12.98	-0.316	-1.83	0.09003	0.695379	3.36	0.09003	0	ILMN_1776021	7458	EIF4H
5.36	-0.27	-0.93	0.36884	0.83872	0.87	0.36884	0	ILMN_2318430	1983	EIF5
5.67	-0.192	-0.87	0.39843	0.848958	0.76	0.39843	0	ILMN_1786734	1983	EIF5
11.17	0.099	0.68	0.50913	0.890133	0.46	0.50913	0	ILMN_1815733	1983	EIF5
5	-0.058	-0.45	0.66362	0.939261	0.2	0.66362	0	ILMN_1657769	1983	EIF5
11.19	0.308	1.05	0.31188	0.817608	1.11	0.31188	0	ILMN_1794522	1984	EIF5A
5.22	-0.231	-1.7	0.11371	0.712437	2.88	0.11371	0	ILMN_1735151	56648	EIF5A2
4.57	-0.109	-1.13	0.28023	0.805475	1.27	0.28023	0	ILMN_2071737	56648	EIF5A2
5.44	0.291	3.09	0.00885	0.499338	9.52	0.00885	0	ILMN_1766984	143244	EIF5AL1
8.42	0.057	0.37	0.71767	0.948514	0.14	0.71767	0	ILMN_1756767	9669	EIF5B
10.58	0.162	1.27	0.22592	0.78011	1.62	0.22592	0	ILMN_1787410	3692	EIF6
4.69	-0.139	-1.34	0.20514	0.773782	1.78	0.20514	0	ILMN_1722151	3692	EIF6
4.41	-0.121	-0.92	0.37653	0.840975	0.84	0.37653	0	ILMN_1805902	1990	CELA1
4.65	-0.167	-1.61	0.13169	0.728023	2.59	0.13169	0	ILMN_2202747	63036	CELA2A
4.64	0.065	0.57	0.57739	0.915204	0.33	0.57739	0	ILMN_1677559	10136	CELA3A
5.82	-0.262	-1.47	0.16516	0.751018	2.17	0.16516	0	ILMN_1693072	55520	ELAC1
7.53	0.748	2.21	0.04631	0.648448	4.87	0.04631	0	ILMN_1718044	60528	ELAC2
5.38	0.568	1.44	0.17362	0.757552	2.08	0.17362	0	ILMN_1706635	1991	ELANE
6.06	-0.059	-0.26	0.79629	0.965287	0.07	0.79629	0	ILMN_1764873	1994	ELAVL1
4.73	-0.058	-0.54	0.59881	0.921165	0.29	0.59881	0	ILMN_2401143	1995	ELAVL3
4.71	-0.04	-0.34	0.74149	0.953992	0.11	0.74149	0	ILMN_1678618	1995	ELAVL3
11.11	-0.181	-1.1	0.29348	0.811638	1.2	0.29348	0	ILMN_1664010	1997	ELF1
5.1	0.246	1.34	0.20225	0.772136	1.81	0.20225	0	ILMN_2252295	1998	ELF2
10.56	0.054	0.5	0.62643	0.928804	0.25	0.62643	0	ILMN_1691559	1998	ELF2
7.81	-0.181	-1.01	0.33268	0.827325	1.01	0.33268	0	ILMN_1772486	1998	ELF2
9.63	-0.197	-0.44	0.66597	0.939857	0.2	0.66597	0	ILMN_1769201	1999	ELF3
10.66	0.059	0.36	0.72586	0.950875	0.13	0.72586	0	ILMN_1652082	2000	ELF4
5.78	0.512	1.46	0.1682	0.753495	2.13	0.1682	0	ILMN_1813270	2001	ELF5
4.67	0.068	0.7	0.49801	0.886385	0.49	0.49801	0	ILMN_3247713	392617	ELFN1
10.38	-0.445	-1.7	0.11263	0.710614	2.9	0.11263	0	ILMN_1654289	2002	ELK1
6.3	0.672	2.7	0.01845	0.581616	7.29	0.01845	0	ILMN_1692335	2004	ELK3
4.35	-0.02	-0.2	0.84554	0.975773	0.04	0.84554	0	ILMN_2273103	2005	ELK4
4.81	-0.06	-0.54	0.59768	0.920915	0.29	0.59768	0	ILMN_1660886	2005	ELK4
4.91	-0.015	-0.09	0.93014	0.989487	0.01	0.93014	0	ILMN_1771805	2005	ELK4
9.57	0.035	0.22	0.83031	0.973519	0.05	0.83031	0	ILMN_1736048	8178	ELL
9.91	0.131	0.31	0.7619	0.959835	0.1	0.7619	0	ILMN_1655930	22936	ELL2
6.36	-0.115	-0.71	0.4915	0.883823	0.5	0.4915	0	ILMN_1771264	80237	ELL3
5.96	-0.054	-0.2	0.84143	0.975757	0.04	0.84143	0	ILMN_1740231	9844	ELMO1
10.59	-0.336	-1.09	0.29655	0.812752	1.18	0.29655	0	ILMN_1784320	9844	ELMO1
4.6	0.071	0.5	0.6229	0.927678	0.25	0.6229	0	ILMN_2379527	9844	ELMO1
6.74	-0.071	-0.2	0.84348	0.975773	0.04	0.84348	0	ILMN_1663627	9844	ELMO1
5.79	0.563	4.14	0.00121	0.336453	17.14	0.00121	0	ILMN_1778168	63916	ELMO2
10.22	-0.044	-0.39	0.70371	0.946797	0.15	0.70371	0	ILMN_2317730	63916	ELMO2
9.27	0.481	2.32	0.03786	0.627569	5.36	0.03786	0	ILMN_1752665	79767	ELMO3
5.45	-0.052	-0.43	0.67176	0.941602	0.19	0.67176	0	ILMN_1810604	55531	ELMOD1
8.31	-0.056	-0.29	0.77632	0.96267	0.08	0.77632	0	ILMN_1765159	255520	ELMOD2
5.09	0.249	1.83	0.09094	0.695379	3.34	0.09094	0	ILMN_3190834	84173	ELMOD3
4.95	0.111	0.72	0.48233	0.880881	0.52	0.48233	0	ILMN_1757506	2006	ELN
8.76	-0.286	-1.01	0.33185	0.82666	1.02	0.33185	0	ILMN_2385672	2006	ELN
8.69	0.181	1.06	0.3105	0.817055	1.12	0.3105	0	ILMN_1723185	84337	ELOF1
9.78	0.21	1.67	0.1194	0.71558	2.79	0.1194	0	ILMN_1798123	64834	ELOVL1
7.95	-0.073	-0.34	0.74021	0.953665	0.11	0.74021	0	ILMN_1716843	54898	ELOVL2
5.33	0.031	0.19	0.8528	0.978104	0.04	0.8528	0	ILMN_1692123	83401	ELOVL3
7.75	0.949	1.73	0.10729	0.707892	3	0.10729	0	ILMN_1737965	6785	ELOVL4
8.04	0.3	1.28	0.22303	0.779787	1.64	0.22303	0	ILMN_2174369	60481	ELOVL5
5.96	0.097	0.32	0.75442	0.958153	0.1	0.75442	0	ILMN_2111187	79071	ELOVL6
5.76	0.04	0.16	0.87688	0.982071	0.02	0.87688	0	ILMN_1700546	79071	ELOVL6
4.93	-0.089	-0.79	0.44531	0.868458	0.62	0.44531	0	ILMN_1740213	79993	ELOVL7
10.51	0.077	0.67	0.51675	0.893508	0.44	0.51675	0	ILMN_1709132	55250	ELP2
5.17	-0.95	-2.35	0.0353	0.626509	5.54	0.0353	0	ILMN_3247543	100131454	DBIL5P
9.43	0.174	1.11	0.286	0.807336	1.24	0.286	0	ILMN_1744068	55140	ELP3
7.13	0.672	2.98	0.01081	0.530331	8.88	0.01081	0	ILMN_1659339	26610	ELP4
8.77	0.584	2.57	0.02378	0.598919	6.58	0.02378	0	ILMN_3240520	64123	ADGRL4
4.48	0.032	0.32	0.75506	0.958292	0.1	0.75506	0	ILMN_3246560	133418	EMB
4.38	0.059	0.57	0.57773	0.915204	0.33	0.57773	0	ILMN_1685917	51705	EMCN
10.93	0.025	0.18	0.8629	0.979575	0.03	0.8629	0	ILMN_1801421	2010	EMD
5.11	0.105	0.47	0.64812	0.935217	0.22	0.64812	0	ILMN_1750102	146956	EME1
4.97	-0.028	-0.26	0.79939	0.966266	0.07	0.79939	0	ILMN_1771185	197342	EME2
10.65	-0.006	-0.05	0.9603	0.994239	0	0.9603	0	ILMN_1797074	10436	EMG1
5	-0.19	-0.94	0.3648	0.83717	0.88	0.3648	0	ILMN_1747499	129080	EMID1
6.46	-0.065	-0.14	0.89376	0.984612	0.02	0.89376	0	ILMN_1711439	11117	EMILIN1
9.54	0.009	0.02	0.98125	0.997267	0	0.98125	0	ILMN_1697268	84034	EMILIN2
10.79	0.109	0.5	0.62796	0.929182	0.25	0.62796	0	ILMN_1729455	2009	EML1
9.79	0.185	0.9	0.3849	0.84307	0.81	0.3849	0	ILMN_2411745	2009	EML1
6.94	-0.52	-3.93	0.00177	0.376502	15.48	0.00177	0	ILMN_3240541	24139	EML2
9.76	0.044	0.4	0.69836	0.945478	0.16	0.69836	0	ILMN_1772644	256364	EML3
11.04	-0.092	-0.53	0.60787	0.924519	0.28	0.60787	0	ILMN_1718297	27436	EML4
4.98	0.048	0.33	0.74754	0.955723	0.11	0.74754	0	ILMN_1771334	161436	EML5
11.46	0.504	1.63	0.12691	0.724012	2.67	0.12691	0	ILMN_1801616	2012	EMP1
10.92	-0.213	-1.14	0.27697	0.804263	1.29	0.27697	0	ILMN_1765446	2014	EMP3
6.11	-0.438	-2.25	0.04296	0.641084	5.05	0.04296	0	ILMN_2353633	30817	ADGRE2
4.68	0.076	0.81	0.43132	0.86233	0.66	0.43132	0	ILMN_1685010	326342	ADGRE4P
4.68	0.036	0.3	0.77093	0.961384	0.09	0.77093	0	ILMN_1736036	326342	ADGRE4P
5.3	-0.158	-1.37	0.19371	0.768683	1.88	0.19371	0	ILMN_2411998	326342	ADGRE4P
4.5	0.001	0.01	0.98907	0.997886	0	0.98907	0	ILMN_3243190	326342	ADGRE4P
5.04	-0.004	-0.03	0.97855	0.997266	0	0.97855	0	ILMN_1674193	2016	EMX1
4.51	0.231	2.38	0.03385	0.621726	5.65	0.03385	0	ILMN_2413015	2016	EMX1
12.19	-0.769	-1.21	0.24979	0.795215	1.45	0.24979	0	ILMN_2187746	2018	EMX2
4.96	0.104	0.51	0.61566	0.925954	0.26	0.61566	0	ILMN_1751439	2018	EMX2
7.47	-0.187	-0.96	0.35623	0.834555	0.92	0.35623	0	ILMN_3241729	196047	EMX2OS
5.18	0.138	0.62	0.54556	0.904279	0.39	0.54556	0	ILMN_2370296	55740	ENAH
6.87	-0.574	-1.97	0.07032	0.681391	3.9	0.07032	0	ILMN_1716552	55740	ENAH
4.92	-0.073	-0.66	0.52356	0.896512	0.43	0.52356	0	ILMN_1751375	10117	ENAM
8.45	-0.075	-0.34	0.73859	0.953476	0.12	0.73859	0	ILMN_1779147	8507	ENC1
8.71	0.48	2.86	0.01365	0.562073	8.17	0.01365	0	ILMN_1699022	23052	ENDOD1
6.57	0.071	0.12	0.90258	0.985676	0.02	0.90258	0	ILMN_1722309	2021	ENDOG
12.87	0.498	1.1	0.29338	0.811638	1.2	0.29338	0	ILMN_1760778	2022	ENG
4.32	-0.083	-0.78	0.45221	0.871434	0.6	0.45221	0	ILMN_1713835	375704	ENHO
5.48	0.012	0.08	0.93765	0.990828	0.01	0.93765	0	ILMN_3247320	375704	ENHO
6.14	-0.326	-2.47	0.02851	0.604552	6.09	0.02851	0	ILMN_1735292	219670	ENKUR
13.13	0.353	2.3	0.03933	0.632821	5.27	0.03933	0	ILMN_1710756	2023	ENO1
5.35	-0.389	-1.51	0.15479	0.742107	2.29	0.15479	0	ILMN_1765796	2026	ENO2
7.29	0.207	0.75	0.4649	0.875165	0.57	0.4649	0	ILMN_1678904	2027	ENO3
5.16	0.222	1.09	0.2958	0.812124	1.19	0.2958	0	ILMN_2365383	2027	ENO3
10.69	0.061	0.47	0.6449	0.934023	0.22	0.6449	0	ILMN_1711878	58478	ENOPH1
10.74	-0.243	-1.99	0.06815	0.681391	3.97	0.06815	0	ILMN_1803676	55556	ENOSF1
4.51	0.039	0.3	0.76779	0.961071	0.09	0.76779	0	ILMN_1713471	55068	ENOX1
6.2	0.017	0.08	0.93986	0.990991	0.01	0.93986	0	ILMN_2415911	10495	ENOX2
